Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Bin name,Incoming (not editable),Unavailable (not editable),Committed (not editable),Available (not editable),On hand (current),On hand (new)
cartucho-de-tinta-hp-738-498n5a-cy,Cartucho de Tinta HP 738 498N5A CY,Title,Default Title,,,,,498N5A,,,Sucursal Chalchuapa,,0,0,0,1,1,
cartucho-de-tinta-hp-738-498n5a-cy,Cartucho de Tinta HP 738 498N5A CY,Title,Default Title,,,,,498N5A,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
cartucho-de-tinta-hp-738-498n5a-cy,Cartucho de Tinta HP 738 498N5A CY,Title,Default Title,,,,,498N5A,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
cartucho-de-tinta-hp-738-498n6a-mg,Cartucho de Tinta HP 738 498N6A MG,Title,Default Title,,,,,498N6A,,,Sucursal Chalchuapa,,0,0,0,1,1,
cartucho-de-tinta-hp-738-498n6a-mg,Cartucho de Tinta HP 738 498N6A MG,Title,Default Title,,,,,498N6A,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
cartucho-de-tinta-hp-738-498n6a-mg,Cartucho de Tinta HP 738 498N6A MG,Title,Default Title,,,,,498N6A,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
cartucho-de-tinta-hp-738-498n7a-130ml-ye,Cartucho de Tinta HP 738 498N7A 130ML YE,Title,Default Title,,,,,498N7A,,,Sucursal Chalchuapa,,0,0,0,1,1,
cartucho-de-tinta-hp-738-498n7a-130ml-ye,Cartucho de Tinta HP 738 498N7A 130ML YE,Title,Default Title,,,,,498N7A,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
cartucho-de-tinta-hp-738-498n7a-130ml-ye,Cartucho de Tinta HP 738 498N7A 130ML YE,Title,Default Title,,,,,498N7A,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
adaptador-ethernet-starlink-01519231-502,Adaptador ETHERNET STARLINK 01519231-502,Title,Default Title,,,,,01519231-50,,,Sucursal Chalchuapa,,0,0,0,2,2,
adaptador-ethernet-starlink-01519231-502,Adaptador ETHERNET STARLINK 01519231-502,Title,Default Title,,,,,01519231-50,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
adaptador-ethernet-starlink-01519231-502,Adaptador ETHERNET STARLINK 01519231-502,Title,Default Title,,,,,01519231-50,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
smart-band-huawei-10-color-verde,Smart Band HUAWEI 10 color Verde,Title,Default Title,,,,,HUAWEI 10,,,Sucursal Chalchuapa,,0,0,0,2,2,
smart-band-huawei-10-color-verde,Smart Band HUAWEI 10 color Verde,Title,Default Title,,,,,HUAWEI 10,,,Sucursal Santa Ana Independencia,,0,0,0,2,2,
smart-band-huawei-10-color-verde,Smart Band HUAWEI 10 color Verde,Title,Default Title,,,,,HUAWEI 10,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
audifonos-g733-con-microfono-inalambricos-lightspeed-rgb-para-gaming,Audífonos G733 con micrófono inalámbricos LIGHTSPEED RGB para gaming,Color,Negro,,,,,G733 981-000863,,,Sucursal Chalchuapa,,0,0,0,0,0,
audifonos-g733-con-microfono-inalambricos-lightspeed-rgb-para-gaming,Audífonos G733 con micrófono inalámbricos LIGHTSPEED RGB para gaming,Color,Negro,,,,,G733 981-000863,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
audifonos-g733-con-microfono-inalambricos-lightspeed-rgb-para-gaming,Audífonos G733 con micrófono inalámbricos LIGHTSPEED RGB para gaming,Color,Negro,,,,,G733 981-000863,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
pasta-termica-thermal-grizzly-aeronaut-10ml-26g,Pasta Termica Thermal Grizzly Aeronaut,Tamaño,3.9 gr,,,,,TG-A-015-R 1.5ML/3.9G,,,Sucursal Chalchuapa,,0,0,0,0,0,
pasta-termica-thermal-grizzly-aeronaut-10ml-26g,Pasta Termica Thermal Grizzly Aeronaut,Tamaño,3.9 gr,,,,,TG-A-015-R 1.5ML/3.9G,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
pasta-termica-thermal-grizzly-aeronaut-10ml-26g,Pasta Termica Thermal Grizzly Aeronaut,Tamaño,3.9 gr,,,,,TG-A-015-R 1.5ML/3.9G,,,Sucursal Santa Ana Zarzamora,,0,0,0,1,1,
audifonos-con-microfono-bluetooth-xiaomi-redmi-buds-5-pro,Audífonos con Micrófono Bluetooth Xiaomi Redmi Buds 5 Pro,Title,Default Title,,,,,VBuds5-Pro-WH,,,Sucursal Chalchuapa,,0,0,0,0,0,
audifonos-con-microfono-bluetooth-xiaomi-redmi-buds-5-pro,Audífonos con Micrófono Bluetooth Xiaomi Redmi Buds 5 Pro,Title,Default Title,,,,,VBuds5-Pro-WH,,,Sucursal Santa Ana Independencia,,0,0,0,1,1,
audifonos-con-microfono-bluetooth-xiaomi-redmi-buds-5-pro,Audífonos con Micrófono Bluetooth Xiaomi Redmi Buds 5 Pro,Title,Default Title,,,,,VBuds5-Pro-WH,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
monitor-msi-mag-346cq-3dd7-curvo-34-plg,Monitor MSI MAG 346CQ 3DD7 Curvo 34 PLG,Title,Default Title,,,,,346CQ,,,Sucursal Chalchuapa,,0,0,0,1,1,
monitor-msi-mag-346cq-3dd7-curvo-34-plg,Monitor MSI MAG 346CQ 3DD7 Curvo 34 PLG,Title,Default Title,,,,,346CQ,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
monitor-msi-mag-346cq-3dd7-curvo-34-plg,Monitor MSI MAG 346CQ 3DD7 Curvo 34 PLG,Title,Default Title,,,,,346CQ,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
laptop-hp-elitebook-touch-x360-1030-g3-i5-8-256gb-14plg,LAPTOP HP ELITEBOOK TOUCH X360 1030 G3 I5 8/256GB 14PLG,Title,Default Title,,,,,LPU4822,,,Sucursal Chalchuapa,,0,0,2,0,2,
laptop-hp-elitebook-touch-x360-1030-g3-i5-8-256gb-14plg,LAPTOP HP ELITEBOOK TOUCH X360 1030 G3 I5 8/256GB 14PLG,Title,Default Title,,,,,LPU4822,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
laptop-hp-elitebook-touch-x360-1030-g3-i5-8-256gb-14plg,LAPTOP HP ELITEBOOK TOUCH X360 1030 G3 I5 8/256GB 14PLG,Title,Default Title,,,,,LPU4822,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
smartphone-xiaomi-redmi-note-14-pro-5g-midnight-black,Smartphone Xiaomi Redmi Note 14 Pro 5G Midnight Black,color,morado,,,,,Redmi Note 14 Pro 5G Lavender Purple,,,Sucursal Chalchuapa,,0,0,0,0,0,
smartphone-xiaomi-redmi-note-14-pro-5g-midnight-black,Smartphone Xiaomi Redmi Note 14 Pro 5G Midnight Black,color,morado,,,,,Redmi Note 14 Pro 5G Lavender Purple,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
smartphone-xiaomi-redmi-note-14-pro-5g-midnight-black,Smartphone Xiaomi Redmi Note 14 Pro 5G Midnight Black,color,morado,,,,,Redmi Note 14 Pro 5G Lavender Purple,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
smartphone-xiaomi-redmi-note-14-pro-5g-midnight-black,Smartphone Xiaomi Redmi Note 14 Pro 5G Midnight Black,color,verde,,,,,Redmi Note 14 Pro 5G Coral Green,,,Sucursal Chalchuapa,,0,0,0,-1,-1,
smartphone-xiaomi-redmi-note-14-pro-5g-midnight-black,Smartphone Xiaomi Redmi Note 14 Pro 5G Midnight Black,color,verde,,,,,Redmi Note 14 Pro 5G Coral Green,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
smartphone-xiaomi-redmi-note-14-pro-5g-midnight-black,Smartphone Xiaomi Redmi Note 14 Pro 5G Midnight Black,color,verde,,,,,Redmi Note 14 Pro 5G Coral Green,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
monitor-portatil-steren-hdr-dis-114-p-laptop-14plg,Monitor Portátil Steren HDR DIS-114 4Plg,Title,Default Title,,,,,DIS-114,,,Sucursal Chalchuapa,,0,0,0,1,1,
monitor-portatil-steren-hdr-dis-114-p-laptop-14plg,Monitor Portátil Steren HDR DIS-114 4Plg,Title,Default Title,,,,,DIS-114,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
monitor-portatil-steren-hdr-dis-114-p-laptop-14plg,Monitor Portátil Steren HDR DIS-114 4Plg,Title,Default Title,,,,,DIS-114,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
smartphone-xiaomi-redmi-note-14-pro-5g-8-256gb,Smartphone Xiaomi Redmi Note 14 Pro+ 5G 8/256GB,color,Negro,,,,,Redmi-Note-14Pro+BK,,,Sucursal Chalchuapa,,0,0,0,1,1,
smartphone-xiaomi-redmi-note-14-pro-5g-8-256gb,Smartphone Xiaomi Redmi Note 14 Pro+ 5G 8/256GB,color,Negro,,,,,Redmi-Note-14Pro+BK,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
smartphone-xiaomi-redmi-note-14-pro-5g-8-256gb,Smartphone Xiaomi Redmi Note 14 Pro+ 5G 8/256GB,color,Negro,,,,,Redmi-Note-14Pro+BK,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
mouse-ergonomico-vertical-logitech-lift,Mouse ergonómico vertical Logitech Lift,color,Rosa,,,,,LIFT,,,Sucursal Chalchuapa,,0,0,0,0,0,
mouse-ergonomico-vertical-logitech-lift,Mouse ergonómico vertical Logitech Lift,color,Rosa,,,,,LIFT,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
mouse-ergonomico-vertical-logitech-lift,Mouse ergonómico vertical Logitech Lift,color,Rosa,,,,,LIFT,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
mouse-wireless-bluetooth-xiaomi-mouse-3-bl,Mouse Wireless/Bluetooth Xiaomi Mouse 3 BL,color,azul,,,,,Wireless Mouse 3 Bl,,,Sucursal Chalchuapa,,0,0,0,-1,-1,
mouse-wireless-bluetooth-xiaomi-mouse-3-bl,Mouse Wireless/Bluetooth Xiaomi Mouse 3 BL,color,azul,,,,,Wireless Mouse 3 Bl,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
mouse-wireless-bluetooth-xiaomi-mouse-3-bl,Mouse Wireless/Bluetooth Xiaomi Mouse 3 BL,color,azul,,,,,Wireless Mouse 3 Bl,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
mouse-wireless-bluetooth-xiaomi-mouse-3-bl,Mouse Wireless/Bluetooth Xiaomi Mouse 3 BL,color,amarillo,,,,,Wireless Mouse 3 Wh,,,Sucursal Chalchuapa,,0,0,0,-1,-1,
mouse-wireless-bluetooth-xiaomi-mouse-3-bl,Mouse Wireless/Bluetooth Xiaomi Mouse 3 BL,color,amarillo,,,,,Wireless Mouse 3 Wh,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
mouse-wireless-bluetooth-xiaomi-mouse-3-bl,Mouse Wireless/Bluetooth Xiaomi Mouse 3 BL,color,amarillo,,,,,Wireless Mouse 3 Wh,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
case-thermaltake-a700-tg-atx-ob,Case Thermaltake A700 TG ATX OB,Title,Default Title,,,,,A700 TG,,,Sucursal Chalchuapa,,0,0,0,-1,-1,
case-thermaltake-a700-tg-atx-ob,Case Thermaltake A700 TG ATX OB,Title,Default Title,,,,,A700 TG,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
case-thermaltake-a700-tg-atx-ob,Case Thermaltake A700 TG ATX OB,Title,Default Title,,,,,A700 TG,,,Sucursal Santa Ana Zarzamora,,0,0,0,-1,-1,
procesador-amd-ryzen-5-7600x-4-7ghz-6-nucleos,"Procesador AMD Ryzen 5 7600X, 4.7GHz, 6 Núcleos",Title,Default Title,,,,,730143314442,,,Sucursal Chalchuapa,,0,0,0,1,1,
procesador-amd-ryzen-5-7600x-4-7ghz-6-nucleos,"Procesador AMD Ryzen 5 7600X, 4.7GHz, 6 Núcleos",Title,Default Title,,,,,730143314442,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
procesador-amd-ryzen-5-7600x-4-7ghz-6-nucleos,"Procesador AMD Ryzen 5 7600X, 4.7GHz, 6 Núcleos",Title,Default Title,,,,,730143314442,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
patch-cord-cat-6-25ft-panduit,Patch Cord Cat 6 25ft Panduit,Title,Default Title,,,,,Patch Cord 25Ft CAT 6 Panduit,,,Sucursal Chalchuapa,,0,0,0,8,8,
patch-cord-cat-6-25ft-panduit,Patch Cord Cat 6 25ft Panduit,Title,Default Title,,,,,Patch Cord 25Ft CAT 6 Panduit,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
patch-cord-cat-6-25ft-panduit,Patch Cord Cat 6 25ft Panduit,Title,Default Title,,,,,Patch Cord 25Ft CAT 6 Panduit,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
smart-band-xiaomi-9,Smart Band Xiaomi 9,color,rosa,,,,,M2345B1,,,Sucursal Chalchuapa,,0,0,0,7,7,
smart-band-xiaomi-9,Smart Band Xiaomi 9,color,rosa,,,,,M2345B1,,,Sucursal Santa Ana Independencia,,0,0,0,3,3,
smart-band-xiaomi-9,Smart Band Xiaomi 9,color,rosa,,,,,M2345B1,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
smart-band-xiaomi-9,Smart Band Xiaomi 9,color,negro,,,,,M2345B1-Bk,,,Sucursal Chalchuapa,,0,0,0,2,2,
smart-band-xiaomi-9,Smart Band Xiaomi 9,color,negro,,,,,M2345B1-Bk,,,Sucursal Santa Ana Independencia,,0,0,0,1,1,
smart-band-xiaomi-9,Smart Band Xiaomi 9,color,negro,,,,,M2345B1-Bk,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
smart-band-xiaomi-9-active,Smart Band Xiaomi 9 Active,color,negro,,,,,Smart Band 9 M2435B1 BK,,,Sucursal Chalchuapa,,0,0,0,0,0,
smart-band-xiaomi-9-active,Smart Band Xiaomi 9 Active,color,negro,,,,,Smart Band 9 M2435B1 BK,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
smart-band-xiaomi-9-active,Smart Band Xiaomi 9 Active,color,negro,,,,,Smart Band 9 M2435B1 BK,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
smart-band-xiaomi-9-active,Smart Band Xiaomi 9 Active,color,blanco,,,,,Smart Band 9 M2435B1,,,Sucursal Chalchuapa,,0,0,0,0,0,
smart-band-xiaomi-9-active,Smart Band Xiaomi 9 Active,color,blanco,,,,,Smart Band 9 M2435B1,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
smart-band-xiaomi-9-active,Smart Band Xiaomi 9 Active,color,blanco,,,,,Smart Band 9 M2435B1,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
smart-band-xiaomi-9-active,Smart Band Xiaomi 9 Active,color,rosa,,,,,Smart Band 9 M2435B1 Pk,,,Sucursal Chalchuapa,,0,0,0,0,0,
smart-band-xiaomi-9-active,Smart Band Xiaomi 9 Active,color,rosa,,,,,Smart Band 9 M2435B1 Pk,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
smart-band-xiaomi-9-active,Smart Band Xiaomi 9 Active,color,rosa,,,,,Smart Band 9 M2435B1 Pk,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
laptop-lenovo-loq-15arp9-amd-ryzen-7-7435hs-pantalla-15-6-memoria-16gb-ddr5-almacenamiento-512gb-nvme-grafica-dedicada-nvidia-rtx-4050-windows-11-home,"Laptop Lenovo LOQ 15ARP9, AMD Ryzen 7 7435HS, Pantalla 15.6 Plg, Memoria 16GB DDR5, Almacenamiento 512GB NVMe, Gráfica Dedicada NVIDIA RTX 4050, Windows 11 Home",Title,Default Title,,,,,LOQ-15ARP9 Ryzen7,,,Sucursal Chalchuapa,,0,0,0,1,1,
laptop-lenovo-loq-15arp9-amd-ryzen-7-7435hs-pantalla-15-6-memoria-16gb-ddr5-almacenamiento-512gb-nvme-grafica-dedicada-nvidia-rtx-4050-windows-11-home,"Laptop Lenovo LOQ 15ARP9, AMD Ryzen 7 7435HS, Pantalla 15.6 Plg, Memoria 16GB DDR5, Almacenamiento 512GB NVMe, Gráfica Dedicada NVIDIA RTX 4050, Windows 11 Home",Title,Default Title,,,,,LOQ-15ARP9 Ryzen7,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
laptop-lenovo-loq-15arp9-amd-ryzen-7-7435hs-pantalla-15-6-memoria-16gb-ddr5-almacenamiento-512gb-nvme-grafica-dedicada-nvidia-rtx-4050-windows-11-home,"Laptop Lenovo LOQ 15ARP9, AMD Ryzen 7 7435HS, Pantalla 15.6 Plg, Memoria 16GB DDR5, Almacenamiento 512GB NVMe, Gráfica Dedicada NVIDIA RTX 4050, Windows 11 Home",Title,Default Title,,,,,LOQ-15ARP9 Ryzen7,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
audifono-xiaomi-redmi-buds-6-play-c-mic,Audífono Xiaomi Redmi Buds 6 Play C/Mic,Color,Azul,,,,,Redmi Buds 6 Play Blue,,,Sucursal Chalchuapa,,0,0,0,0,0,
audifono-xiaomi-redmi-buds-6-play-c-mic,Audífono Xiaomi Redmi Buds 6 Play C/Mic,Color,Azul,,,,,Redmi Buds 6 Play Blue,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
audifono-xiaomi-redmi-buds-6-play-c-mic,Audífono Xiaomi Redmi Buds 6 Play C/Mic,Color,Azul,,,,,Redmi Buds 6 Play Blue,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
ups-portatil-forza-fpp-t300-300w,UPS Portátil Forza FPP-T300 300W,Title,Default Title,,,,,FPP-T300,,,Sucursal Chalchuapa,,0,0,0,0,0,
ups-portatil-forza-fpp-t300-300w,UPS Portátil Forza FPP-T300 300W,Title,Default Title,,,,,FPP-T300,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
ups-portatil-forza-fpp-t300-300w,UPS Portátil Forza FPP-T300 300W,Title,Default Title,,,,,FPP-T300,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
procesador-amd-ryzen-7-8700g-4-2-ghz,"Procesador AMD Ryzen 7 8700G, 4.2GHz, 8 Núcleos",Title,Default Title,,,,,Ryzen 7 8700G,,,Sucursal Chalchuapa,,0,0,0,0,0,
procesador-amd-ryzen-7-8700g-4-2-ghz,"Procesador AMD Ryzen 7 8700G, 4.2GHz, 8 Núcleos",Title,Default Title,,,,,Ryzen 7 8700G,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
procesador-amd-ryzen-7-8700g-4-2-ghz,"Procesador AMD Ryzen 7 8700G, 4.2GHz, 8 Núcleos",Title,Default Title,,,,,Ryzen 7 8700G,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
tablet-lenovo-tab-plus-11-5-plg-sleeve-case,Tablet Lenovo Tab Plus 11.5 Plg + Sleeve Case,Title,Default Title,,,,,ZADX0006PA,,,Sucursal Chalchuapa,,0,0,0,0,0,
tablet-lenovo-tab-plus-11-5-plg-sleeve-case,Tablet Lenovo Tab Plus 11.5 Plg + Sleeve Case,Title,Default Title,,,,,ZADX0006PA,,,Sucursal Santa Ana Independencia,,0,0,0,1,1,
tablet-lenovo-tab-plus-11-5-plg-sleeve-case,Tablet Lenovo Tab Plus 11.5 Plg + Sleeve Case,Title,Default Title,,,,,ZADX0006PA,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
monitor-lenovo-l24i-4a-fhd-23-8-plg,Monitor Lenovo L24i-4A FHD 23.8 Plg,Title,Default Title,,,,,L24i-4A,,,Sucursal Chalchuapa,,0,0,0,0,0,
monitor-lenovo-l24i-4a-fhd-23-8-plg,Monitor Lenovo L24i-4A FHD 23.8 Plg,Title,Default Title,,,,,L24i-4A,,,Sucursal Santa Ana Independencia,,0,0,0,1,1,
monitor-lenovo-l24i-4a-fhd-23-8-plg,Monitor Lenovo L24i-4A FHD 23.8 Plg,Title,Default Title,,,,,L24i-4A,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
monitor-lenovo-l27i-4a-fhd-27-plg,Monitor Lenovo L27i-4A FHD 27 Plg,Title,Default Title,,,,,L27i-4A,,,Sucursal Chalchuapa,,0,0,0,0,0,
monitor-lenovo-l27i-4a-fhd-27-plg,Monitor Lenovo L27i-4A FHD 27 Plg,Title,Default Title,,,,,L27i-4A,,,Sucursal Santa Ana Independencia,,0,0,0,1,1,
monitor-lenovo-l27i-4a-fhd-27-plg,Monitor Lenovo L27i-4A FHD 27 Plg,Title,Default Title,,,,,L27i-4A,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
mouse-mowl-100-rd,Mouse Wireless Maxell MOWL-100 Bk,color,rojo,,,,,MOWL-100 RD,,,Sucursal Chalchuapa,,0,0,0,0,0,
mouse-mowl-100-rd,Mouse Wireless Maxell MOWL-100 Bk,color,rojo,,,,,MOWL-100 RD,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
mouse-mowl-100-rd,Mouse Wireless Maxell MOWL-100 Bk,color,rojo,,,,,MOWL-100 RD,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
mouse-inalambrico-logitech-signature-m650,Mouse inalámbrico Logitech Signature M650,color,negro,,,,,M650 M 910-006250,,,Sucursal Chalchuapa,,0,0,0,0,0,
mouse-inalambrico-logitech-signature-m650,Mouse inalámbrico Logitech Signature M650,color,negro,,,,,M650 M 910-006250,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
mouse-inalambrico-logitech-signature-m650,Mouse inalámbrico Logitech Signature M650,color,negro,,,,,M650 M 910-006250,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
audifono-xiaomi-redmi-buds-6-lite,Audifono Xiaomi Redmi Buds 6 Lite,Color,Blanco,,,,,Redmi Buds 6 Lite Wh,,,Sucursal Chalchuapa,,0,0,0,0,0,
audifono-xiaomi-redmi-buds-6-lite,Audifono Xiaomi Redmi Buds 6 Lite,Color,Blanco,,,,,Redmi Buds 6 Lite Wh,,,Sucursal Santa Ana Independencia,,0,0,0,1,1,
audifono-xiaomi-redmi-buds-6-lite,Audifono Xiaomi Redmi Buds 6 Lite,Color,Blanco,,,,,Redmi Buds 6 Lite Wh,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
audifono-xiaomi-redmi-buds-6-lite,Audifono Xiaomi Redmi Buds 6 Lite,Color,Negro,,,,,Redmi Buds 6 Lite BK,,,Sucursal Chalchuapa,,0,0,0,0,0,
audifono-xiaomi-redmi-buds-6-lite,Audifono Xiaomi Redmi Buds 6 Lite,Color,Negro,,,,,Redmi Buds 6 Lite BK,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
audifono-xiaomi-redmi-buds-6-lite,Audifono Xiaomi Redmi Buds 6 Lite,Color,Negro,,,,,Redmi Buds 6 Lite BK,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
audifono-xiaomi-redmi-buds-6-lite,Audifono Xiaomi Redmi Buds 6 Lite,Color,Azul,,,,,Redmi Buds 6 Lite BL,,,Sucursal Chalchuapa,,0,0,0,2,2,
audifono-xiaomi-redmi-buds-6-lite,Audifono Xiaomi Redmi Buds 6 Lite,Color,Azul,,,,,Redmi Buds 6 Lite BL,,,Sucursal Santa Ana Independencia,,0,0,0,10,10,
audifono-xiaomi-redmi-buds-6-lite,Audifono Xiaomi Redmi Buds 6 Lite,Color,Azul,,,,,Redmi Buds 6 Lite BL,,,Sucursal Santa Ana Zarzamora,,0,0,0,2,2,
monitor-msi-g2412f-24-plg,Monitor MSI G2412F 24 Plg,Title,Default Title,,,,,G2412F,,,Sucursal Chalchuapa,,0,0,0,1,1,
monitor-msi-g2412f-24-plg,Monitor MSI G2412F 24 Plg,Title,Default Title,,,,,G2412F,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
monitor-msi-g2412f-24-plg,Monitor MSI G2412F 24 Plg,Title,Default Title,,,,,G2412F,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
audifono-jbl-vibe-beam-2-white-bluetooth-c-mic,Audífono JBL Vibe Beam 2 White Bluetooth C/Mic,Color,White,,,,,Vibe Beam 2 White,,,Sucursal Chalchuapa,,0,0,0,0,0,
audifono-jbl-vibe-beam-2-white-bluetooth-c-mic,Audífono JBL Vibe Beam 2 White Bluetooth C/Mic,Color,White,,,,,Vibe Beam 2 White,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
audifono-jbl-vibe-beam-2-white-bluetooth-c-mic,Audífono JBL Vibe Beam 2 White Bluetooth C/Mic,Color,White,,,,,Vibe Beam 2 White,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
hub-usb-c-belkin-avc008btsgy-6-en-1,Hub USB-C Belkin AVC008btSGY 6 en 1,Title,Default Title,,,,,AVC008btSGY,,,Sucursal Chalchuapa,,0,0,0,0,0,
hub-usb-c-belkin-avc008btsgy-6-en-1,Hub USB-C Belkin AVC008btSGY 6 en 1,Title,Default Title,,,,,AVC008btSGY,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
hub-usb-c-belkin-avc008btsgy-6-en-1,Hub USB-C Belkin AVC008btSGY 6 en 1,Title,Default Title,,,,,AVC008btSGY,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
tablet-lenovo-tab-m11-8-128gb,Tablet Lenovo Tab M11 8/128GB,Title,Default Title,,,,,Tab-M11,,,Sucursal Chalchuapa,,0,0,0,0,0,
tablet-lenovo-tab-m11-8-128gb,Tablet Lenovo Tab M11 8/128GB,Title,Default Title,,,,,Tab-M11,,,Sucursal Santa Ana Independencia,,0,0,0,1,1,
tablet-lenovo-tab-m11-8-128gb,Tablet Lenovo Tab M11 8/128GB,Title,Default Title,,,,,Tab-M11,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
audifono-xiaomi-redmi-buds-6-bluetooth-c-mic,Audifono Xiaomi Redmi Buds 6 Bluetooth C/Mic,Color,Negro,,,,,Buds6-BK,,,Sucursal Chalchuapa,,0,0,0,0,0,
audifono-xiaomi-redmi-buds-6-bluetooth-c-mic,Audifono Xiaomi Redmi Buds 6 Bluetooth C/Mic,Color,Negro,,,,,Buds6-BK,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
audifono-xiaomi-redmi-buds-6-bluetooth-c-mic,Audifono Xiaomi Redmi Buds 6 Bluetooth C/Mic,Color,Negro,,,,,Buds6-BK,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
smartwatch-xiaomi-redmi-watch-5,Smartwatch Xiaomi Redmi Watch 5,color,Gris,,,,,Redmi-Watch-5-GY,,,Sucursal Chalchuapa,,0,0,0,0,0,
smartwatch-xiaomi-redmi-watch-5,Smartwatch Xiaomi Redmi Watch 5,color,Gris,,,,,Redmi-Watch-5-GY,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
smartwatch-xiaomi-redmi-watch-5,Smartwatch Xiaomi Redmi Watch 5,color,Gris,,,,,Redmi-Watch-5-GY,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
case-thermaltake-s100-tg-snow-edition,Case Thermaltake S100 TG Snow Edition,Title,Default Title,,,,,S100 TG,,,Sucursal Chalchuapa,,0,0,0,1,1,
